Permit_Key,Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Address,Coordinates,Application_Date_Key,Issued_Date_Key,Completed_Date_Key
3255,21 208263 BLD,New Houses,SFD - Detached,New Building,40,DALBEATTIE,AVE, ,M9N,505050,W0521,2021-09-03,2022-01-21,,Permit Issued,"Proposal to demolish the existing detached house and construct a new detached single family dwelling to storey high, finished basement, integral garage, new rear shed and outdoor swimming pool.","40,DALBEATTIE,AVE   M9N",POINT (-79.513403 43.710574),8006,8146,
3256,21 208345 BLD,New Houses,SFD - Detached,New Building,10,VALLEYMEDE,RD, ,M6S,878135,S0431,2021-09-03,2021-10-13,,Inspection,DEMOLITION OF EXISTING 2 STOREY DETACHED DWELLING AND TO CONSTRUCTION OF NEW 2 STOREY DETACHED SINGLE FAMILY DWELLING WITH INTEGRAL GARAGE AND FINISHED BASEMENT,"10,VALLEYMEDE,RD   M6S",POINT (-79.472661 43.648849),8006,8046,
3257,21 208431 BLD,New Houses,SFD - Detached,New Building,551,ST CLEMENTS,AVE, ,M5N,873294,N0833,2021-09-04,2021-09-27,,Inspection,Proposal to construct a new two storey single family dwelling with a finished basement,"551,ST CLEMENTS,AVE   M5N",POINT (-79.421096 43.70806),8007,8030,
3258,21 208545 BLD,New Houses,SFD - Detached,New Building,20,BURLEIGH HEIGHTS,DR, ,M2K,494151,N1725,2021-09-05,2021-10-20,,Inspection,Proposal to construct a new two storey single family dwelling with a finished basement and integral garage.,"20,BURLEIGH HEIGHTS,DR   M2K",POINT (-79.388963 43.779735),8008,8053,
3259,21 208982 BLD,New Houses,SFD - Detached,New Building,274,DUNVIEW,AVE, ,M2N,510632,N1825,2021-09-07,2021-11-24,,Inspection,Proposal to construct a new two storey single family dwelling with an integral garage and a finished basement. ,"274,DUNVIEW,AVE   M2N",POINT (-79.396868 43.778792),8010,8088,
3260,21 209116 BLD,New Houses,SFD - Detached,New Building,205,WYCHWOOD,AVE, ,M6C,78477,S1229,2021-09-07,2022-03-04,,Permit Issued,To construct a New Three Storey Single Family Dwelling Detached House. Existing house will be demolished. ,"205,WYCHWOOD,AVE   M6C",POINT (-79.423805 43.684371),8010,8188,
3261,21 209521 BLD,New Houses,SFD - Detached,New Building,61,REGINA,AVE, ,M6A,555002,N0823,2021-09-08,2022-01-14,,Inspection,Proposal to demolish the existing dwelling and construct a new 2 storey SFD-detached dwelling with an integral garage and finished basement.,"61,REGINA,AVE   M6A",POINT (-79.436163 43.726705),8011,8139,
3262,21 209958 BLD,New Houses,SFD - Detached,New Building,355,BURNHAMTHORPE,RD, ,M9B,990985,W0232,2021-09-09,2021-10-12,,Inspection,"Proposal to construct a new two storey single family dwelling with an attached garage, rear deck and basement walkout.","355,BURNHAMTHORPE,RD   M9B",POINT (-79.552747 43.648192),8012,8045,
3263,21 210324 BLD,New Houses,SFD - Detached,New Building,103,OWEN,BLVD, ,M2P,548298,N1521,2021-09-09,2022-02-02,,Permit Issued,"Construct a new two storey SFD-Detached with a 2-car integral garage, finished basement and basement walkout. Demolish existing dwelling","103,OWEN,BLVD   M2P",POINT (-79.394225 43.748918),8012,8158,
3264,21 210694 BLD,New Houses,SFD - Detached,New Building,65,LAKE,CRES, ,M8V,1012735,W0335,2021-09-10,2021-10-04,,Inspection,Proposal to construct a new three storey single family dwelling with an integral garage,"65,LAKE,CRES   M8V",POINT (-79.495158 43.606384),8013,8037,
3265,21 212016 BLD,New Houses,SFD - Detached,New Building,221,FOREST HILL,RD, ,M5P,805906,S1226,2021-09-13,2021-10-04,,Inspection,Proposal to construct a new 3 storey Dwelling with finished Basement and Integral Garage. ,"221,FOREST HILL,RD   M5P",POINT (-79.409755 43.699133),8016,8037,
3266,21 212450 BLD,New Houses,SFD - Detached,New Building,34,MILTON,ST, ,M8Y,1019102,W0336,2021-09-14,2021-10-19,,Inspection,Proposed two storey detached dwelling,"34,MILTON,ST   M8Y",POINT (-79.494944 43.62161),8017,8052,
3267,21 213177 BLD,Building Additions/Alterations,Multiple Unit Building,Interior Alterations,333,BLOOR,ST,E,M4W,772686,S1137,2021-09-15,2021-10-14,,Inspection,"Proposal to demolish a wall and closet, expand the technician office to be part of the data hub room in Basement Floor. ","333,BLOOR,ST E M4W",POINT (-79.379949 43.671461),8018,8047,
3268,21 213246 BLD,New Houses,SFD - Detached,New Building,53,BUTTONWOOD,AVE, ,M6M,9796642,W0531,2021-09-15,2022-03-18,,Inspection,"PROPOSED NEW THREE STOREY SINGLE FAMILY DWELLING, WITH SINGLE CAR GARAGE, FINISHED BASEMENT, AND REAR DECKS","53,BUTTONWOOD,AVE   M6M",POINT (-79.503318 43.690016),8018,8202,
3269,21 213642 BLD,New Houses,SFD - Detached,New Building,3836,ELLESMERE,RD, ,M1C,331647,E2531,2021-09-16,2021-10-18,,Inspection,Proposal to demolish the existing dwelling and construct a new 2 storey SFD-detached dwelling with an integral garage.,"3836,ELLESMERE,RD   M1C",POINT (-79.166153 43.792191),8019,8051,
3270,21 213988 BLD,New Houses,SFD - Detached,New Building,386,MAPLE LEAF,DR, ,M6L,9523818,W0526,2021-09-16,2021-10-12,,Inspection,Proposal to demolish existing dwelling and contruct a new two storey dwelling with integral garage ,"386,MAPLE LEAF,DR   M6L",POINT (-79.48394 43.71396),8019,8045,
3271,21 214005 BLD,New Houses,SFD - Detached,New Building,103,YORK MILLS,RD, ,M2L,578899,N1523,2021-09-16,2022-02-28,,Inspection,To demolish existing dwelling and construct a new two storey dwelling,"103,YORK MILLS,RD   M2L",POINT (-79.398 43.744889),8019,8184,
3272,21 214329 BLD,New Houses,SFD - Detached,New Building,7,BENEDICT,RD, ,M9A,987045,W0228,2021-09-17,2021-11-26,,Inspection,Proposal to demolish the existing dwelling and construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement.,"7,BENEDICT,RD   M9A",POINT (-79.537359 43.670239),8020,8090,
3273,21 215240 BLD,New Houses,SFD - Detached,New Building,213,HIGH PARK,AVE, ,M6P,8005179,S0428,2021-09-20,2022-02-18,,Inspection,Proposal to demolish the existing dwelling and construct a new 3 storey SFD-detached dwelling with a finished basement.,"213,HIGH PARK,AVE   M6P",POINT (-79.468122 43.6611),8023,8174,
3274,21 215386 BLD,New Houses,SFD - Detached,New Building,108,NORTON,AVE, ,M2N,546529,N1825,2021-09-20,2021-11-08,,Inspection,PROPOSED:  TO BUILD A NEW TWO STORY SINGLE FAMILY DWELLING,"108,NORTON,AVE   M2N",POINT (-79.407003 43.773664),8023,8072,
3275,21 215656 BLD,New Houses,SFD - Detached,New Building,491,SUTHERLAND,DR, ,M4G,35392,N1529,2021-09-21,2021-11-17,,Inspection,Proposal to construct a new 2 storey single family dwelling and demolish existing 1 storey single family dwelling,"491,SUTHERLAND,DR   M4G",POINT (-79.36838 43.716684),8024,8081,
3276,21 215765 BLD,New Houses,SFD - Detached,New Building,71,THORNCREST,RD, ,M9A,3072749,W0228,2021-09-21,2021-11-29,,Inspection,To demolish existing dwelling and construct a new two storey dwelling with finished basement,"71,THORNCREST,RD   M9A",POINT (-79.542144 43.660999),8024,8093,
3277,21 215843 BLD,New Houses,SFD - Detached,New Building,152,POYNTZ,AVE, ,M2N,552700,N1827,2021-09-21,2021-10-06,,Inspection,Proposal to construct a new two storey single family dwelling with an integral garage and finished basement. ,"152,POYNTZ,AVE   M2N",POINT (-79.41766 43.758573),8024,8039,
3278,21 216095 BLD,New Houses,SFD - Detached,New Building,76,ST LEONARDS,AVE, ,M4N,874046,N1526,2021-09-22,2021-10-25,,Inspection,Construct a two storey dwelling with finished basement,"76,ST LEONARDS,AVE   M4N",POINT (-79.394614 43.722752),8025,8058,
3279,21 216279 BLD,New Houses,SFD - Detached,New Building,254,FLORENCE,AVE, ,M2N,517139,N1827,2021-09-22,2022-07-20,,Inspection,Proposal to construct a new two storey single family dwelling with an integral garage,"254,FLORENCE,AVE   M2N",POINT (-79.424279 43.755304),8025,8326,
3280,21 217684 BLD,New Houses,SFD - Detached,New Building,237,PARKVIEW HILL,CRES, ,M4B,31757,S1922,2021-09-26,2021-10-04,,Inspection,"Construct a two storey dwelling with front porch, rear deck, basement walkout and integral garage","237,PARKVIEW HILL,CRES   M4B",POINT (-79.321769 43.707934),8029,8037,
3281,21 217780 BLD,New Houses,SFD - Detached,New Building,69,EDENBRIDGE,DR, ,M9A,2821491,W0230,2021-09-26,2021-11-29,,Inspection,To demolish existing dwelling and construct a new two storey dwelling  with rear detached cabana,"69,EDENBRIDGE,DR   M9A",POINT (-79.520802 43.669946),8029,8093,
3282,21 217809 BLD,New Houses,SFD - Detached,New Building,176,SANDRINGHAM,DR, ,M3H,8896575,N0630,2021-09-26,2021-10-15,,Inspection,Construct a two storey detached dwelling,"176,SANDRINGHAM,DR   M3H",POINT (-79.426433 43.74599),8029,8048,
3283,21 218047 BLD,New Houses,SFD - Detached,New Building,10,ALBRIGHT,AVE, ,M8W,982499,W0330,2021-09-27,2021-10-18,,Inspection,Two storey dwelling with integral garage,"10,ALBRIGHT,AVE   M8W",POINT (-79.544767 43.598404),8030,8051,
3284,21 218450 BLD,New Houses,SFD - Detached,New Building,48,SILVERTHORN,AVE, ,M6N,868237,S0923,2021-09-28,2021-12-06,,Inspection,Proposal for new 3 storey Single Family Dwelling - Detached House,"48,SILVERTHORN,AVE   M6N",POINT (-79.460758 43.675414),8031,8100,
3285,21 218883 BLD,New Houses,SFD - Detached,New Building,2579,ST CLAIR,AVE,E,M4B,13968235,S1922,2021-09-28,2022-05-19,,Permit Issued,Proposal to demolish existing sfd and construct new two-storey detached dwelling.,"2579,ST CLAIR,AVE E M4B",POINT (-79.317529 43.704406),8031,8264,
3286,21 219736 BLD,New Houses,SFD - Detached,New Building,2,SAWLEY,DR, ,M2K,9530491,N1721,2021-09-30,2021-11-22,,Inspection,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 21 219687 DEM, 20 226256 ZZC and 21 133716 MV.","2,SAWLEY,DR   M2K",POINT (-79.387926 43.789449),8033,8086,
3287,21 220575 BLD,New Houses,SFD - Detached,New Building,447,CRANBROOKE,AVE, ,M5M,504034,N0824,2021-10-01,2022-07-29,,Inspection,Proposal to construct a new 2 storey single family dwelling and demolish the existing 1 storey single family dwelling,"447,CRANBROOKE,AVE   M5M",POINT (-79.420711 43.72533),8034,8335,
3288,21 220731 BLD,New Houses,SFD - Detached,New Building,50,SUMMER,DR, ,M1K,2879750,E2023,2021-10-02,2022-01-12,,Inspection,Proposal to construct a new 2 storey single family dwelling and demolish the existing 2 storey single family dwelling,"50,SUMMER,DR   M1K",POINT (-79.258799 43.723287),8035,8137,
3289,21 220768 BLD,New Houses,SFD - Detached,New Building,60,PLAYTER,BLVD, ,M4K,10340732,S1424,2021-10-02,2021-12-09,,Permit Issued,PROPOSED: PARTIAL DEMOLITION OF EXISTING TWO-STOREY DETACHED DWELLING AND CONSTRUCT NEW THREE STOREY DETACHED DWELLING,"60,PLAYTER,BLVD   M4K",POINT (-79.355701 43.680304),8035,8103,
3290,21 221342 BLD,New Building,Apartment Building,New Building,2380,KINGSTON,RD, ,M1N,352076,E2031,2021-10-04,2023-08-29,,Inspection,Proposal to construct a new 6-storey mixed-use building with 2 commercial spaces on the ground floor and 39 rental residential units above. The application is also subject to a Site Plan Control Application (File No.: 20 228791 ESC 20 SA) which is currently under review.,"2380,KINGSTON,RD   M1N",POINT (-79.250683 43.707885),8037,8731,
3291,21 221539 BLD,New Houses,SFD - Detached,New Building,39,THE BRIDLE,PATH, ,M2L,11541653,N1524,2021-10-04,2021-11-17,,Inspection,Proposal to construct a new 2 storey single family dwelling and demolish the existing 2 storey single family dwelling,"39,THE BRIDLE,PATH   M2L",POINT (-79.375226 43.739522),8037,8081,
3292,21 221758 BLD,New Building,Apartment Building,New Building,225,BIRMINGHAM,ST, ,M8V,7472178,W0335,2021-10-05,2023-11-08,,Permit Issued,Proposal to construct 9 stacked townhouse units in Block 4. See also Alternative Solution folder 21-237624 ALT.,"225,BIRMINGHAM,ST   M8V",POINT (-79.512175 43.601269),8038,8802,
3293,21 221831 BLD,New Building,Apartment Building,New Building,225,BIRMINGHAM,ST, ,M8V,7472178,W0335,2021-10-05,2023-11-08,,Permit Issued,Proposal to construct 19 stacked townhouse units in Block 5. See also Alternative Solution folder 21-237625 ALT.,"225,BIRMINGHAM,ST   M8V",POINT (-79.512175 43.601269),8038,8802,
3294,21 222037 BLD,New Building,Apartment Building,New Building,225,BIRMINGHAM,ST, ,M8V,7472178,W0335,2021-10-05,2023-11-08,,Inspection,Proposal to construct 19 stacked townhouse units in Block 6. See also Alternative Solution folder 21-237630 ALT.,"225,BIRMINGHAM,ST   M8V",POINT (-79.512175 43.601269),8038,8802,
3295,21 222292 BLD,New Building,Apartment Building,New Building,225,BIRMINGHAM,ST, ,M8V,7472178,W0335,2021-10-06,2023-11-08,,Inspection,Proposal to construct 19 stacked townhouse units in Block 7. See also Alternative Solution folder 21-237632 ALT.,"225,BIRMINGHAM,ST   M8V",POINT (-79.512175 43.601269),8039,8802,
3296,21 222299 BLD,New Building,Apartment Building,New Building,225,BIRMINGHAM,ST, ,M8V,7472178,W0335,2021-10-06,2023-11-08,,Inspection,Proposal to construct 10 stacked townhouse units in Block 8. See also Alternative Solution folder 21-237633 ALT.,"225,BIRMINGHAM,ST   M8V",POINT (-79.512175 43.601269),8039,8802,
3297,21 222614 BLD,New Houses,SFD - Detached,New Building,3995,ELLESMERE,RD, ,M1C,331664,E2532,2021-10-06,2021-11-26,,Inspection,Proposal to construct a new 2 storey single family dwelling and demolish the existing 1 storey single family dwelling,"3995,ELLESMERE,RD   M1C",POINT (-79.162302 43.792566),8039,8090,
3298,21 222728 BLD,New Houses,SFD - Detached,New Building,53,PARK HOME,AVE, ,M2N,549157,N1824,2021-10-06,2021-11-10,,Inspection,Proposal for the construction of a new 2 storey single family dwelling.,"53,PARK HOME,AVE   M2N",POINT (-79.417583 43.76803),8039,8074,
3299,21 222767 BLD,New Houses,SFD - Detached,New Building,32,SILVERGROVE,RD, ,M2L,562813,N1522,2021-10-06,2021-11-30,,Inspection,Proposed construction of a new 2-storey single family dwelling and demolition of the existing dwelling.,"32,SILVERGROVE,RD   M2L",POINT (-79.376449 43.76449),8039,8094,
3300,21 223849 BLD,New Building,Apartment Building,New Building,70,DIXFIELD,DR, ,M9C,996544,W0225,2021-10-08,2022-05-18,,Inspection,"Proposal to construct a new 3 storey, 12 rental unit residential building with basements - Building # 2 See also BUILDING # 3, 21-231443 BLD 00 NB,  BUILDING # 4, 21-231517 BLD 00 NB","70,DIXFIELD,DR   M9C",POINT (-79.572405 43.656046),8041,8263,
3301,21 224164 BLD,New Houses,SFD - Detached,New Building,36,AVA,RD, ,M5P,765360,S1225,2021-10-09,2021-11-03,,Inspection,Construct a New SFD 3-Storey Detached House with an integral garage. Existing House will be demolished. ,"36,AVA,RD   M5P",POINT (-79.421405 43.697872),8042,8067,
3302,21 225152 BLD,New Houses,SFD - Detached,New Building,146,ABBEYWOOD,TRL, ,M3B,480942,N1524,2021-10-13,2021-11-09,,Inspection,Proposed to construct a new 2 storey Single Family Dwelling with integral Garage and finished Basement. ,"146,ABBEYWOOD,TRL   M3B",POINT (-79.362066 43.750089),8046,8073,
3303,21 225155 BLD,New Houses,SFD - Detached,New Building,34,YORK DOWNS,DR, ,M3H,8985571,N0630,2021-10-13,2021-11-09,,Inspection,Construction of a two storey dwelling with integral garage and finished basement,"34,YORK DOWNS,DR   M3H",POINT (-79.433172 43.746625),8046,8073,
3304,21 225392 BLD,New Building,Mixed Use/Res w Non Res,New Building,193,MC CAUL,ST, ,###,14200161,S1144,2021-10-13,2023-11-06,,Inspection,Proposal for 20 Storey residential development with 309 units and 2 retail units at grade with 3 levels underground parking and a mechanical penthouse. ,"193,MC CAUL,ST   ###",POINT (-79.392107 43.656624),8046,8800,
3305,21 225628 BLD,New Houses,SFD - Detached,New Building,184,POYNTZ,AVE, ,M2N,552715,N1827,2021-10-14,2022-01-05,,Inspection,To demolish existing dwelling and construct a new two storey dwelling ,"184,POYNTZ,AVE   M2N",POINT (-79.419137 43.758249),8047,8130,
3306,21 225778 BLD,New Houses,SFD - Detached,New Building,85,PALM,DR, ,M3H,8015621,N0629,2021-10-14,2021-11-17,,Inspection,"Proposal to construct a new 2 storey SFD-detached dwelling with an integral garage and a finished basement. See also 21 225758 DEM, 21 171771 ZZC, 21 185136 MV and Final and Binding A0503/21 NY","85,PALM,DR   M3H",POINT (-79.443215 43.743351),8047,8081,
3307,21 226052 BLD,Building Additions/Alterations,Apartment Building,Interior Alterations,175,ELM,ST, ,M5T,801775,S1144,2021-10-14,2021-11-15,,Inspection,Proposal to renovations of kitchens & bathrooms through out the whole building,"175,ELM,ST   M5T",POINT (-79.390591 43.655964),8047,8079,
3308,21 226085 BLD,New Houses,SFD - Detached,New Building,29,AVA,RD, ,M5P,765354,S1225,2021-10-14,2021-11-22,,Inspection,Proposal to construct a new 3 storey masonry single family dwelling with a finished basement and integral garage.,"29,AVA,RD   M5P",POINT (-79.420564 43.697622),8047,8086,
3309,21 226178 BLD,New Houses,SFD - Detached,New Building,110,EVERDEN,RD, ,M6C,59761,S1223,2021-10-15,2022-02-18,,Inspection,Proposal to construct a new 3 storey single family dwelling and demolish the existing 1 storey bungalow ,"110,EVERDEN,RD   M6C",POINT (-79.435229 43.69621),8048,8174,
3310,21 226732 BLD,New Houses,SFD - Detached,New Building,23,VESTA,DR, ,M5P,878353,S1230,2021-10-16,2021-12-23,,Inspection,Construct a new two storey dwelling and demolish existing dwelling,"23,VESTA,DR   M5P",POINT (-79.416623 43.692181),8049,8117,
3311,21 226786 BLD,New Houses,SFD - Detached,New Building,24,YORKVIEW,DR, ,M8Z,1045712,W0326,2021-10-16,2021-12-10,,Inspection,Two storey dwelling with attached garage,"24,YORKVIEW,DR   M8Z",POINT (-79.507167 43.630903),8049,8104,
3312,21 228255 BLD,New Building,Mixed Use/Res w Non Res,New Building,625,SHEPPARD,AVE,E,M2K,561857,N1729,2021-10-20,2024-02-09,,Inspection,"Proposal to construct a new 10 storey mixed use condominium, with 2 blocks of stacked townhouses, and 2 levels of underground parking garage.This application covers the 10 storey tower, and the 2 levels of underground parking garage only. See also 20 213954 NNY 17 SA.","625,SHEPPARD,AVE E M2K",POINT (-79.38061 43.767952),8053,8895,
3313,21 229007 BLD,New Houses,SFD - Detached,New Building,1,ELSWICK,RD, ,M4B,22684,S1922,2021-10-21,2021-11-05,,Inspection,"New two storey dwelling with front porch, rear deck and interal garage.","1,ELSWICK,RD   M4B",POINT (-79.323227 43.705116),8054,8069,
3314,21 230201 BLD,New Houses,SFD - Detached,New Building,46,FALLINGBROOK,RD, ,M1N,333277,E2033,2021-10-25,2021-11-22,,Inspection,Proposal to construct a new 2 storey single family dwelling with an integral garage. ,"46,FALLINGBROOK,RD   M1N",POINT (-79.277559 43.677365),8058,8086,
3315,21 230258 BLD,New Houses,SFD - Detached,New Building,34,MOREWOOD,CRES, ,M2K,543978,N1725,2021-10-25,2021-11-18,,Inspection,"Proposal to demolish the existing detached one storey house and construct a new detached single family house two storey high, finished basement, and integral garage.","34,MOREWOOD,CRES   M2K",POINT (-79.380112 43.77306),8058,8082,
