Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost,Address,Coordinates,Ward_Index,Ward
21 106961 BLD,Building Additions/Alterations,University,Interior Alterations,320,HURON,ST, ,M5S,823532.0,S1139,2021-01-20,2021-04-09,,Inspection,Construct interior alterations for gymnasium and student lounge at UofT.,2000000,320 HURON ST   M5S,POINT (-79.40043 43.662912),3.0,University-Rosedale
21 116957 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2021-02-17,2021-03-01,,Inspection,Interior alterations to provide additional faculty offices - Bergeron Centre - York University Faculty of Engineering,450000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
21 118742 BLD,Building Additions/Alterations,University,Interior Alterations,4700,KEELE,ST, ,M3J,20029109.0,W0726,2021-02-22,2021-03-25,,Inspection,"Interior alterations of existing academic offices and seminar room renovation of existing washrooms and building new accessible washroom - Department of Politics, Ross Bldg South - 6th floor",1500000,4700 KEELE ST   M3J,POINT (-79.502338 43.77341),0.0,Humber River-Black Creek
21 121271 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2021-02-28,2021-03-03,,Inspection,"interior alterations to Science Wing level 2 room SW240,241,242",1200000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
21 123413 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159.0,S1139,2021-03-05,2021-04-15,,Inspection,Proposal for interior alterations to study rooms for existing university,600000,150 COLLEGE ST   M5S,POINT (-79.392367 43.660019),3.0,University-Rosedale
21 123616 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918.0,N1528,2021-03-05,2021-03-17,,Inspection,Proposed repair of fire partition wall which was damaged due to flood events.Installaion of new stud wall on the corridor side of current assembly due to access constraints,10000,2075 BAYVIEW AVE   M4N,POINT (-79.377875 43.721938),11.0,Don Valley West
21 125088 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635.0,S0434,2021-03-10,2021-04-09,,Inspection,St. Joseph's Heath Centre - Renovation to 7th Floor Morrow Wing for new Mental Heath Step Down Unit.,300000,30 THE QUEENSWAY     M6R,POINT (-79.450101 43.639359),13.0,Parkdale-High Park
21 126728 BLD,Building Additions/Alterations,University,Interior Alterations,16,PASSY,CRES, ,M3J,14240621.0,W0726,2021-03-13,2021-05-28,,Inspection,Subdivide existing storage into compartments not greater than 150 sqm in accordance with OFC 9.5.2.9.(1)(b)(ii),5000,16 PASSY CRES   M3J,POINT (-79.505531 43.769087),0.0,Humber River-Black Creek
21 128431 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159.0,S1139,2021-03-17,2021-04-28,,Permit Issued,Proposal for interior alterations to Lecture hall for existing UniversityRemoval of temporary access platform,1000000,150 COLLEGE ST   M5S,POINT (-79.392367 43.660019),3.0,University-Rosedale
21 128696 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,60,PLAYFAIR,AVE, ,M6B,551789.0,N0826,2021-03-18,2021-05-28,,Inspection,"Proposal for interior alterations to all 3 floor of existing school including new elevator, new classrooms, new ground floor day nursey and conversion from secondary school to elementary school - Regina Mundi Elementary School and Child Care",7013000,60 PLAYFAIR AVE   M6B,POINT (-79.458373 43.710086),17.0,Eglinton-Lawrence
21 129340 BLD,Building Additions/Alterations,University,Interior Alterations,50,GOULD,ST, ,###,7641683.0,S1328,2021-03-19,2021-08-16,,Inspection,Installation of new barrier free ramp and lift in existing stair - Ryerson,80000,50 GOULD ST   ###,POINT (-79.379263 43.658778),21.0,Toronto Centre
21 132298 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,470,FRONT,ST,W,###,30112935.0,S1032,2021-03-26,2021-07-14,,Permit Issued,"Proposed interior alterations to convert an existing vacant space into a child care facility on level 1, level 1 intermediate and outdoor play ground.",1000000,470 FRONT ST W ###,POINT (-79.395988 43.642512),24.0,Spadina-Fort York
21 133388 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891.0,S1332,2021-03-29,2021-04-01,,Inspection,Proposal for renovations to the existing operating room to install new equipment.,200000,30 BOND ST   M5B,POINT (-79.377682 43.653656),21.0,Toronto Centre
21 133993 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976.0,S1928,2021-03-30,2021-05-13,,Permit Issued,"Proposal for interior alterations to add three new supply and three new exhaust fans serving the oxygen concentrator room located in G-wing basement, and add two new fan coil units and condensing units.",80000,825 COXWELL AVE   M4C,POINT (-79.324954 43.689832),4.0,Beaches-East York
21 135748 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,20,CHICHESTER,PL, ,M1T,319578.0,E2225,2021-04-04,2022-10-19,,Permit Issued,Install new toilets and sinks to the existing daycare centre,15000,20 CHICHESTER PL   M1T,POINT (-79.321767 43.777312),10.0,Scarborough-Agincourt
21 137142 BLD,Building Additions/Alterations,Hospital,Interior Alterations,250,COLLEGE,ST, ,M5T,9942219.0,S1139,2021-04-07,2021-04-12,,Inspection,"Proposal for Interior renovations on the 7th and 11th floors, minor modifications to partitions, new millwork and finishes, minor modifications to HVAC, modifications to plumbing and electrical.",200000,250 COLLEGE ST   M5T,POINT (-79.399118 43.658584),3.0,University-Rosedale
21 138214 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,20,FORDWICH,CRES, ,M9W,1001687.0,W0130,2021-04-09,2021-06-01,,Inspection,Structural repairs to existing steel columns and other minor repairs - Thistletown Collegiate Institute,500000,20 FORDWICH CRES   M9W,POINT (-79.562456 43.727735),14.0,Etobicoke North
21 141817 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,300,BANBURY,RD, ,M2L,486093.0,N1522,2021-04-16,2021-05-26,,Inspection,Maintenance replacement of classroom ceilings at ground floor.Reconfiguration of changeroom area.,1200000,300 BANBURY RD   M2L,POINT (-79.371595 43.752217),11.0,Don Valley West
21 143799 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,115,WINONA,DR, ,M6G,6620127.0,S1234,2021-04-21,2021-07-23,,Inspection,To construct an exterior main stairs to be replaced with new stairs complete with reinforced structural suppors - Winona Drive Senior Public School,300000,115 WINONA DR   M6G,POINT (-79.431065 43.678085),12.0,Toronto-St. Paul's
21 144422 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,1737,LAWRENCE,AVE,E,M1R,3497262.0,E2131,2021-04-22,2021-05-11,,Inspection,Proposal for localized repairs and protection of the front entrance stair structure.,57920,1737 LAWRENCE AVE E M1R,POINT (-79.307485 43.742092),9.0,Scarborough Centre
21 148286 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,3251,WESTON,RD, ,M9M,574322.0,W0728,2021-04-30,2021-05-18,,Inspection,"Proposal for conversion of regular washroom stall into Universal Washroom, removal of 2 existing fixtures on ground floor, addition of 2 fixtures on second floor and upgrade to existing plumbing and electrical fixtures to both floors.",500000,3251 WESTON RD   M9M,POINT (-79.539258 43.740489),0.0,Humber River-Black Creek
21 149631 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,380,THE WESTWAY, , ,M9R,1037710.0,W0221,2021-05-04,2021-07-28,,Permit Issued,Proposal for interior alterations for child care centre accommodations at Kipling Collegiate Institute (TDSB School Building),1750000,380 THE WESTWAY     M9R,POINT (-79.562357 43.685297),16.0,Etobicoke Centre
21 154290 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,306,LAWRENCE,AVE,E,M4N,13971546.0,N1523,2021-05-13,2021-06-15,,Permit Issued,Interior alterations to combine 2 classrooms into one,60000,306 LAWRENCE AVE E M4N,POINT (-79.384198 43.728192),11.0,Don Valley West
21 155277 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,210,WILSON,AVE, ,M5M,576050.0,N0821,2021-05-15,2021-06-04,,Permit Issued,"Interior alterations for security upgrades - including reinstating vestibule at west end of entry corridor, add security window to exterior from storage room.  Adjacent to corridor for security staff, window from same to corridor, upgrading  of finishes. limited structural at openings.",50000,210 WILSON AVE   M5M,POINT (-79.42556 43.739614),17.0,Eglinton-Lawrence
21 155283 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2021-05-15,2021-05-21,,Inspection,"Interior alterations to biological science lab including upgrades to all finishes, HVAC, lighting and plumbing",600000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
21 155526 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2021-05-16,2021-07-12,,Inspection,"Proposal for interior alterations including re-partitioning of space and to the HVAC system, new flooring, ACT ceiling, and abatement. Rooms SW555A, SW561C, SW561D.",600000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
21 155550 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,20,TILLPLAIN,RD, ,M3H,569008.0,N0624,2021-05-16,2021-07-02,,Inspection,"Construct interior alterations to upgrade existing washrooms, relocate existing copy room and provide a new universal washroom",1180000,20 TILLPLAIN RD   M3H,POINT (-79.461897 43.75348),1.0,York Centre
21 158124 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,800,GREENWOOD,AVE, ,M4J,6624393.0,S1427,2021-05-20,2021-06-21,,Inspection,Replacement of interior railing in two gyms (south and central gyms) with new steel and glass railings.  The new railings will be design to comply with OBC guidelines - Danforth Collegiate,120000,800 GREENWOOD AVE   M4J,POINT (-79.334093 43.682847),23.0,Toronto-Danforth
21 158417 BLD,Building Additions/Alterations,University,Interior Alterations,40,ST GEORGE,ST, ,M5S,6350053.0,S1139,2021-05-20,2021-06-07,,Inspection,Construct interior alterations for the offices spacees,121323,40 ST GEORGE ST   M5S,POINT (-79.397155 43.659719),3.0,University-Rosedale
21 160217 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,115,ORTON PARK,RD, ,M1G,369623.0,E2427,2021-05-25,2021-06-28,,Inspection,Installation of a barrier free lift to existing place of worship,60000,115 ORTON PARK RD   M1G,POINT (-79.207844 43.770282),8.0,Scarborough-Guildwood
21 162292 BLD,Building Additions/Alterations,Hospital,Interior Alterations,825,COXWELL,AVE, ,M4C,6208976.0,S1928,2021-05-28,2021-06-25,,Permit Issued,Proposal to add a new oxygen cylinder storage room in the basement of existing hospital to increase backup oxygen capacity - Michael Garron Hospital,80000,825 COXWELL AVE   M4C,POINT (-79.324954 43.689832),4.0,Beaches-East York
21 166249 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,294,LAWRENCE,AVE,E,M4N,10133036.0,N1523,2021-06-05,2021-07-28,,Inspection,Interior alterations for new mechanical systems to provide ventilation and cooling to portion of level 2 and level 3 of existing building.  Architectural/plubming work as required for installaiton of proposed mechanical equipment - Toronto French School,700000,294 LAWRENCE AVE E M4N,POINT (-79.38555 43.728608),11.0,Don Valley West
21 170285 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159.0,S1139,2021-06-14,2021-08-05,,Inspection,Proposal for interior alterations from classrooms to office in existing University,300000,150 COLLEGE ST   M5S,POINT (-79.392367 43.660019),3.0,University-Rosedale
21 171577 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,318,LAWRENCE,AVE,E,M4N,10133740.0,N1523,2021-06-16,2021-06-30,,Inspection,"Proposal for minor modifications to existing senior dining hall support spaces (self-serve servery/storage and dish-drop off area). Adding two new water filling stations, decommissioning of existing dishwasher and two new structural (interior) lintel door openings.",100000,318 LAWRENCE AVE E M4N,POINT (-79.383262 43.727973),11.0,Don Valley West
21 176344 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,443,MOUNT PLEASANT,RD, ,M4S,2329382.0,N1534,2021-06-26,2021-07-14,,Inspection,"On the ground level, the previous space occupied by one office and reception area will be reconfigured to hold  4 offices and one smaller reception area.  On the second level, two small meeting rooms will have a common wall removed to create one larger classroom space instead.",150000,443 MOUNT PLEASANT RD   M4S,POINT (-79.386406 43.700183),11.0,Don Valley West
21 182245 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830.0,E2532,2021-07-09,2021-07-19,,Inspection,"Interior alterations to existing teaching lab and research lab including finishes, plumbing and HVAC upgrades - SW316/317 Science Wing",300000,1265 MILITARY TRL   M1C,POINT (-79.186291 43.783891),6.0,Scarborough-Rouge Park
21 183701 BLD,Building Additions/Alterations,University,Interior Alterations,117,ST GEORGE,ST, ,M5S,873389.0,S1135,2021-07-13,2021-09-13,,Permit Issued,Proposal for interior alterations/demolition  to Woodworth College new Academic Building and facade retention of west facade and north courtyard walls.Refer BLD # 20-229988,1100000,117 ST GEORGE ST   M5S,POINT (-79.398826 43.666676),3.0,University-Rosedale
21 187496 BLD,New Building,Student Residence,New Building,6,HOSKIN,AVE, ,M5S,8128837.0,S1135,2021-07-21,2023-05-09,,Inspection,"Construction of new 5 storey brick and aluminum clad, mass timber structure, includes 270 dorm rooms, shared common residence lounges, student cafeteria, 5 academic classrooms, 1 lecture room, event space, academic offices and roof top urban farm, extensive green roofs and roof top solar PV arrays nd integrating the existing Larkin Building and George Ignatieff Theatre**** 1 Level Below grade ****",90000000,6 HOSKIN AVE   M5S,POINT (-79.395777 43.665457),3.0,University-Rosedale
21 188158 BLD,Building Additions/Alterations,Hospital,Interior Alterations,830,DIXON,RD, ,M9W,8322690.0,W0132,2021-07-22,2021-08-03,,Inspection,Proposal for interior alterations for a healthcare wellness centre.,6000000,830 DIXON RD   M9W,POINT (-79.588084 43.688008),14.0,Etobicoke North
21 188668 BLD,New Building,Elementary School,New Building,17,DENNIS,AVE, ,M6N,10313238.0,W0535,2021-07-23,2022-05-09,,Inspection,Proposal to construct a new 3-storey Elementary school with a child care facility,14000000,17 DENNIS AVE   M6N,POINT (-79.48729 43.684428),22.0,York South-Weston
21 188681 BLD,New Building,University,New Building,755,MORNINGSIDE,AVE, ,M1C,14198162.0,E2531,2021-07-23,2023-06-30,,Permit Issued,"New Construction of Indigenous House at the University of Toronto Scarborough. Comprises a two-storey purpose-built space with gathering spaces, meeting rooms, offices, and other learning indoor and outdoor learning spaces.",8200000,755 MORNINGSIDE AVE   M1C,POINT (-79.192933 43.786024),6.0,Scarborough-Rouge Park
21 194346 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,1545,ALBION,RD, ,M9V,982439.0,W0123,2021-08-05,2022-04-20,,Inspection,Interior alterations and exterior improvements to existing Child Care - Albion Early Learning Child Care,600000,1545 ALBION RD   M9V,POINT (-79.586429 43.740254),14.0,Etobicoke North
21 196078 BLD,Building Additions/Alterations,Hospital,Interior Alterations,25,ORDE,ST, ,M5T,20089715.0,S1144,2021-08-10,2021-08-18,,Inspection,Interior renovations of Magnet Room 01 and equipment Room Floor level 02 of Sick Kids Centre of Phenogeomics. Scope of work also includes exterior quench pipe extension adjacent to park area.,1159000,25 ORDE ST   M5T,POINT (-79.392186 43.658017),3.0,University-Rosedale
21 196136 BLD,Building Additions/Alterations,University,Interior Alterations,252,BLOOR,ST,W,M5S,772766.0,S1127,2021-08-10,2021-10-14,,Permit Issued,"REPLACEMENT OF EXISTING U OF T OWNED HYDRO VAULT WITH TORONTO HYDRO SIDEWALK VAULT. REMOVAL OF EXISTING HYDRO VAULT SLAB, INSTALLATION OF NEW FRAMING, REPAIR OF PODIUM DECK CONCRETE DETERIORATION, INSTALLATION OF NEW WATERPROOFING SYSTEMS AND HARD LANDSCAPING. RE-ROUTING OF HVAC DUCTWORK AND INSTALLATION OF NEW SLAB-ON-GRADE DRAIN",4000000,252 BLOOR ST W M5S,POINT (-79.398675 43.668444),3.0,University-Rosedale
