Permit_Num,Permit_Type,Structure_Type,Work,Street_Num,Street_Name,Street_Type,Street_Direction,Postal,Geo_Id,Ward_Grid,Application_Date,Issued_Date,Completed_Date,Status,Description,Est_Const_Cost
23 139985 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2023-05-01,2023-06-14,,Permit Issued,Interior alterations - Rapid Referral clinic  - Ground floor. - Sunnybrook Hospital.,1328500
23 140454 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830,E2532,2023-05-02,2023-06-23,,Inspection,Proposal for interior alterations inside university campus for a  retail space.,200000
23 141236 BLD,Building Additions/Alterations,Hospital,Interior Alterations,3560,BATHURST,ST, ,M6A,487172,N0823,2023-05-03,2023-05-16,,Inspection,Removal of existing linen chute access doors from the East and West Soiled Utility rooms in Baycrest Hospital building. Replace with new access doors and restore integrated electrical locking system,50000
23 141355 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2023-06-29,2023-08-16,,Revision Issued,"Revision to architectural drawings that were mistakenly omitted from the permit review.  Scope of work involves replacement of the end of life interventional fluroscopy x-ray system in Cath Lab 4 M309.Replacement of the end of life interventional fluoroscopy x-ray systen in Cath Lab 4, M309, Sunnybrook Hospital.",0
23 141362 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2023-05-04,2023-06-15,,Permit Issued,"Proposal for interior alterations (115m2) and upgrade to existing clinical lab, corridor and storage room on ground floor of Sunnybrook Health Science Centre Clinical Labs - Wing C.",500000
23 143005 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,2829,KEELE,ST, ,M3M,10154479,N0628,2023-05-08,2023-05-15,,Inspection,Interior alterations in SCI-Library revitalization - new window opening in existing concrete block partition,10000
23 143241 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,3205,BAYVIEW,AVE, ,M2K,9602629,N1721,2023-05-09,2023-05-18,,Inspection,Convert the two existing washrooms to a barrier free washroom - Blessed Trinity Catholic School,100000
23 144412 BLD,Building Additions/Alterations,University,Interior Alterations,70,ST GEORGE,ST, ,M5S,11227033,S1139,2023-05-11,2023-06-23,,Permit Issued,"Interior demolition of existing non-residential educational building, Group A, division 2 of the single storey plus basement interiors in preparation for future work - University of Toronto",475000
23 144450 BLD,Building Additions/Alterations,Hospital,Interior Alterations,399,BATHURST,ST, ,M5T,9086232,S1143,2023-09-27,2023-11-09,,Revision Issued,"REVISION - to add sprinklersWest wing level 01, interior alteration of an existing endrocrinology clinic to relocate its reception area, interior alteration of an existing corridor into new 0HR fire rated corridor.  McLaughlin pavilion and main pavilion level 15:  interior alteration of an existing vavarium into staff locker rooms, washrooms and showers, interior renovation or existing solarium. - Toronto Western Hospital",0
23 144625 BLD,Building Additions/Alterations,University,Interior Alterations,252,BLOOR,ST,W,M5S,772766,S1127,2023-05-11,2023-06-06,,Inspection,"The proposed renovation includes interior upgrades to the Social Justice Education department, to the 12th floor of the building renovation to communal areas, offices, and inclusion for a Universal Washroom.  Project includes modifications to HVAC, Plumbing, and Electrical.",1700000
23 146753 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830,E2532,2023-05-16,2023-07-04,,Inspection,"Proposal for interior alterations, refurbishment fit out of existing space for food service",350000
23 147025 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,2379,LAKE SHORE,BLVD,W,M8V,1013098,W0336,2023-05-17,2023-08-15,,Inspection,"At the south end of the existing place of worship, renovate existing basement meeting room into new childcare room for 16 preschool children.  Provide new ramp and entrance to basement.  Provide new washrooms adjacent to childcare in basement. At the north end of the existing place of worship, modify foyer area to expand circulation space and provide new coffee counter and storage.",600000
23 147055 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,45,OVERLEA,BLVD, ,M4H,31109,N1533,2023-05-17,2023-12-08,,Inspection,Proposal for interior alterations to change the use from Group A2 - Banquate Hall to Group A2 - Private School,100000
23 147227 BLD,Building Additions/Alterations,University,Interior Alterations,25,HARBORD,ST, ,M5S,8128843,S1139,2023-09-12,2023-11-21,,Revision Issued,REVISION - Interior alterations /fit-up to Ramsay Wright DLB Labs project,0
23 147350 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,3521,FINCH,AVE,E,M1W,5237185,E2226,2023-05-18,2023-06-13,,Permit Issued,"Renovation to students washrooms 108A, 125A, 213 AND 215",300000
23 147662 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,127,VICTORIA PARK,AVE, ,M4E,11915543,E2033,2023-08-11,2023-08-17,,Revision Issued,Revision 01. ADD TO SCOPE OF WORK - CHANGE GLASS BLOCK OPENING TO OPERABLE WINDOWRENOVATIONS TO STUDENT WASHROOMS 225 AND REPAIR TO 1ST AND 2ND LEVELS OF STAIR A AND STAIR B,0
23 147933 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,38,FOREST MANOR,RD, ,   ,,N1730,2023-05-19,2023-08-22,,Inspection,Interior renovation of Unit A on Level P1 for a Child Care Centre. Current use is vacant retail.,100000
23 148181 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,240,AVENUE,RD, ,M5R,765454,S1127,2023-05-19,2023-06-16,,Inspection,"Accessibility Upgrades of washrooms on main floor: Conversion of one existing non-barrier-free WC to an Accessible WC. Associated reconfiguration of another non-barrier-free WC, storage closet and room to accomodate new Accesssible WC. Modification of door to provide barrier-free path of travel",50000
23 149238 BLD,Building Additions/Alterations,University,Interior Alterations,79,ST GEORGE,ST, ,M5S,11227035,S1139,2023-05-23,2023-07-04,,Inspection,Installation of the reinforcement under the existing elevator pit floor,100000
23 149990 BLD,Building Additions/Alterations,University,Interior Alterations,150,COLLEGE,ST, ,M5S,7793159,S1139,2023-05-24,2023-06-07,,Permit Issued,Project includes interior alterations to existing University Medical Sciences Building Teaching Labs and Storage Cooler. Project is related to previously submitted application # 23 133646 BLD 00 BA.,2000000
23 150726 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,30,WESTROYAL,RD, ,M9P,1043818,W0223,2023-05-25,2023-07-31,,Inspection,Proposal for interior alterations to existing elementary school to convert library and library office on second floor to two classrooms (200m2).,300000
23 151314 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,81,ST MARY,ST, ,M5S,9909785,S1136,2023-05-26,2023-06-16,,Permit Issued,Interior alterations - altering two existing large offices into four new offices.,150000
23 152423 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,4190,YONGE,ST, ,M2P,13972798,N0821,2023-05-29,2023-08-15,,Inspection,"Interior alterations - new stage and auditorium seating to replace existing, new barrier free ramp and upgrades, interior alteration.",250000
23 152649 BLD,Building Additions/Alterations,University,Interior Alterations,325,HURON,ST, ,   ,20155165,S1139,2024-01-25,2024-01-25,,Revision Issued,"Rev 01: to remove one existing fire alarm bell, and provide red light strobes as per approved alternative solution, 23 157619 ALT 00 ASInterior alterations to lab spaces. Work includes localized reconfiguration of interior partitions, minor new plumbing installations (lab sinks),  new mechanical ductwork for renovated spaces and a new roof top air handling unit.",0
23 154920 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,734,PALMERSTON,AVE, ,M6G,6619760,S1125,2023-06-02,2023-06-15,,Inspection,Proposal for interior alteration - replacement of ceiling in mechanical room,250000
23 156147 BLD,Building Additions/Alterations,Hospital,Interior Alterations,150,SHERWAY,DR, ,M9C,6282913,W0324,2023-06-05,2023-08-14,,Inspection,Proposal for interior alteration to existing x ray room and sorting room to make new x ray room and associated control room including the installation of new equipment.,440000
23 156317 BLD,New Building,Place of Worship,New Building,2781,MARKHAM,RD, ,   ,20236331,E2325,2023-06-05,2024-02-09,,Permit Issued,"Proposal to construct new place of worship 'The Shirdi Sai Mandir and Cultural Centre"" on vacant lot",10000000
23 156422 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,BOND,ST, ,M5B,773891,S1332,2023-06-05,2023-08-15,,Permit Issued,"Fit-out and renovation of existing partially shelled space to create new conference room, AV control room, storage and accessible washroom",1000000
23 156665 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,7,EGLINTON,AVE,E,M4P,800582,S1228,2023-06-05,2024-01-05,,Permit Issued,"Proposal for interior alterations on basement, ground, second, third, and fourth floors levels for a place of worship . Tenant fit-out for the new building for permit  number 19 256079 BLD 00 NB.",100000
23 157003 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,473,OAKWOOD,AVE, ,M6E,13972658,S1222,2023-06-06,2023-06-28,,Permit Issued,"PROPOSED: INTERIOR ALTERATIONS PERMIT FOR DEMOLITION OF EXISTING INTERIOR PARTITIONS, CEILING FINISHES, ELECTRICAL, MECHANICAL AND PLUMBING - BUILDING PERMIT FOR PROPOSED SCOPE OF WORK TO FOLLOW",10000000
23 157708 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2023-06-07,2023-06-30,,Permit Issued,"Interior renovation and upgrade of existing patient rooms. Building system components such as HVAC, lighting and medical gas adjusted to suit new functions - C-Wing Level 4 - GIM Patient Beds",1000000
23 159733 BLD,Building Additions/Alterations,Hospital,Interior Alterations,30,THE QUEENSWAY, , ,M6R,10757635,S0434,2023-06-12,2023-10-10,,Permit Issued,"Scope of work under this permit:proposed to construct an interior alteration of an existing 4th floor including gilgan wing, patient care room, associated ancillary spaces, team station, staff room, clean, soiled utility room, environmental services closet, shower and washroom",1000000
23 159967 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,500,ALLIANCE,AVE, ,M6N,50146,W0535,2023-06-13,2024-02-13,,Permit Issued,Interior Alterations- architectual upgrades to 2 rooms ,250000
23 160001 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,487,JARVIS,ST, ,M4Y,6522653,S1326,2023-06-13,2023-06-20,,Inspection,Interior Alterations- architectual upgrades to 2 rooms ,250000
23 160017 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,701,GERRARD,ST,E,M4M,808480,S1434,2023-06-13,2023-08-14,,Inspection,Interior Alterations,375000
23 160045 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,720,MIDLAND,AVE, ,M1K,363296,E2024,2023-06-13,2024-01-25,,Permit Issued,Interior Alterations- Architectual finishes on ground floor and mezzanine,350000
23 160585 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830,E2532,2023-06-14,2023-06-23,,Inspection,"UTSC Booster Juice; Alteration, refurbishment fit out of existing space for food service - H-Wing",100000
23 162069 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,4950,YONGE,ST, ,M2N,578559,N1824,2023-06-16,2023-06-23,,Permit Issued,Interior alterations,15000
23 163665 BLD,Building Additions/Alterations,College/Trade/Tech School/Training Cent.,Interior Alterations,1750,FINCH,AVE,E,M2J,515776,N1722,2023-06-20,2023-08-01,,Inspection,"Interior alterations of room A-3056 at Newnham Campus Building A, Level 03,  - classroom",120000
23 164322 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,411,MILL,RD, ,M9C,7471919,W0231,2023-06-21,2023-07-25,,Permit Issued,Proposal for interior alterations in the existing school.,250000
23 164346 BLD,Building Additions/Alterations,Hospital,Interior Alterations,2075,BAYVIEW,AVE, ,M4N,7754918,N1528,2023-06-21,2023-07-14,,Inspection,"Interior renovation and upgrade of existing spaces in K Wing Ground Level, L Wing Ground and FirstLevels. Spaces include, in K Wing: Games Room and PT Treatment Room. In L Wing Ground Level:VeteransÂ¿ Library, Reception, Speech Therapy, Supply Storage Rooms, Laundry Rooms, and Universal Washroom. In L Wing First Level: OT Treatment and Storage Room.Building system components such as HVAC, sprinklers and plumbing adjusted to suit new functions.",0
23 165984 BLD,Building Additions/Alterations,University,Interior Alterations,60,ST GEORGE,ST, ,M5S,14207337,S1139,2023-06-26,2023-07-06,,Inspection,PROPOSED: Interior renovation work to expand the existing data centre on the 3rd floor at 60 St. George Street. ,5950000
23 166161 BLD,Building Additions/Alterations,Child Care Facility/DayCare Centre,Interior Alterations,250,ANNETTE,ST, ,M6P,762987,S0424,2023-06-26,2023-08-14,,Inspection,"Remove 3 existing walls, patch/repair and make good for painting, general finishing",20000
23 167387 BLD,Building Additions/Alterations,University,Interior Alterations,1265,MILITARY,TRL, ,M1C,363830,E2532,2023-06-28,2023-06-30,,Permit Issued,New storage room under existing stairs.,20000
23 167930 BLD,Building Additions/Alterations,University,Interior Alterations,500,UNIVERSITY,AVE, ,M5G,12601290,S1144,2023-06-29,2023-07-27,,Inspection,Interior renovation for physical therapy clinical skills lab,250000
23 168108 BLD,Building Additions/Alterations,Elementary School,Interior Alterations,354,BELSIZE,DR, ,   ,13971287,N1530,2023-06-30,2023-08-08,,Permit Issued,"Existing building renovation. Investigate and specify restoration of the existing brick facade , columns, windows and lintel - Maurice Cody Junior Public School",910000
23 168191 BLD,Building Additions/Alterations,Place of Worship,Interior Alterations,3223,KENNEDY,RD, ,M1V,14611753,E2223,2023-06-30,2023-12-01,,Permit Issued,"Proposed interior alterations to nursery, kids area of existing church.",250000
23 169274 BLD,Building Additions/Alterations,Secondary School,Interior Alterations,640,LAWRENCE,AVE,W,M6A,9234641,N0823,2023-07-04,2023-09-21,,Permit Issued,"Proposed Renovations to first and second floor of school. Project entails renovation of select classrooms and washrooms. Project includes modifications to HVAC, Plumbing, and electical. Structural modifications are related to support of new Mechanical work.",3000000
